"DATE","CUST ID","NAME","AMOUNT","ORDER NUMBER"
"10/26/2017","10","Bryan Bennett","100.0","1244"
"10/26/2017","24","Bruce Moon","100.0","1245"
"10/26/2017","87","Andrea Henderson","100.0","1246"
"10/26/2017","90","Christopher Medina","100.0","1247"
"10/27/2017","68","Joe Benton","100.0","1248"
"10/27/2017","74","Michelle Pratt","100.0","1249"
"10/27/2017","46","Anna Kaufman","100.0","1250"
"10/27/2017","55","John Mcpherson","100.0","1251"
"10/27/2017","8","Michael Cole","100.0","1252"
"10/27/2017","15","Noah Gallagher","100.0","1253"
"10/27/2017","35","Brandon Costa","100.0","1254"
"10/27/2017","61","Martha Mcgee","100.0","1255"
"10/27/2017","25","Diana Reed","100.0","1256"
"10/28/2017","93","Theresa Love","100.0","1257"
"10/28/2017","34","Alexander Huerta","100.0","1258"
"10/28/2017","44","Jeffrey Horne","100.0","1259"
"10/28/2017","60","Albert Richardson","100.0","1260"
"10/28/2017","76","Randy Spears","100.0","1261"
"10/28/2017","62","David Manning","100.0","1262"
"10/28/2017","96","Vincent Cantrell","100.0","1263"
"10/28/2017","23","Heather Valencia","100.0","1264"
"10/28/2017","88","Kyle Rios","100.0","1265"
"10/28/2017","49","Jacob Salazar","100.0","1266"
"10/28/2017","81","Nancy Swanson","100.0","1267"
"10/28/2017","61","Martha Mcgee","100.0","1268"
"10/29/2017","54","Tiffany Blevins","100.0","1269"
"10/29/2017","98","Nancy Morgan","100.0","1270"
"10/29/2017","27","Logan Hill","100.0","1271"
"10/29/2017","74","Michelle Pratt","100.0","1272"
"10/29/2017","14","Ethan David","100.0","1273"
"10/29/2017","89","Andrew Maynard","100.0","1274"
"10/29/2017","19","Alexander Ford","100.0","1275"
"10/29/2017","1","Sarah Sosa","100.0","1276"
"10/29/2017","60","Albert Richardson","100.0","1277"
"10/30/2017","51","Christian Yang","100.0","1278"
"10/30/2017","29","Kelly Moyer","100.0","1279"
"10/30/2017","57","Grace Stephenson","100.0","1280"
"10/30/2017","99","Vincent Galvan","100.0","1281"
"10/30/2017","28","Jordan Long","100.0","1282"
"10/30/2017","77","Ruth Combs","100.0","1283"
"10/30/2017","11","Ethan Stark","100.0","1284"
"10/30/2017","86","Wayne Melendez","100.0","1285"
"10/30/2017","81","Nancy Swanson","100.0","1286"
"10/30/2017","49","Jacob Salazar","100.0","1287"
"10/31/2017","89","Andrew Maynard","100.0","1288"
"10/31/2017","69","Gerald Hawkins","100.0","1289"
"10/31/2017","54","Tiffany Blevins","100.0","1290"
"10/31/2017","73","William Wright","100.0","1291"
"10/31/2017","17","Sara Harrington","100.0","1292"
"10/31/2017","70","Maria Fitzpatrick","100.0","1293"
"10/31/2017","3","Billy Hampton","100.0","1294"
"10/31/2017","95","Janice Byrd","100.0","1295"
"11/01/2017","19","Alexander Ford","100.0","1296"
"11/01/2017","26","Nathan Horne","100.0","1297"
"11/01/2017","20","Jesse Mcdonald","100.0","1298"
"11/01/2017","62","David Manning","100.0","1299"
"11/01/2017","29","Kelly Moyer","100.0","1300"
"11/01/2017","89","Andrew Maynard","100.0","1301"
"11/01/2017","39","Denise Tyler","100.0","1302"
"11/01/2017","32","Sharon Mccann","100.0","1303"
"11/01/2017","23","Heather Valencia","100.0","1304"
"11/01/2017","78","Catherine Webb","100.0","1305"
"11/01/2017","52","Dennis Neal","100.0","1306"
"11/01/2017","22","Theresa Atkinson","100.0","1307"
"11/01/2017","80","Matthew Leon","100.0","1308"
"11/01/2017","62","David Manning","100.0","1309"
"11/02/2017","41","Doris Freeman","100.0","1310"
"11/02/2017","8","Michael Cole","100.0","1311"
"11/02/2017","63","Steven Roth","100.0","1312"
"11/02/2017","39","Denise Tyler","100.0","1313"
"11/02/2017","49","Jacob Salazar","100.0","1314"
"11/02/2017","71","Scott Strickland","100.0","1315"
"11/02/2017","1","Sarah Sosa","100.0","1316"
"11/02/2017","65","Alexis Conway","100.0","1317"
"11/02/2017","75","Edward Proctor","100.0","1318"
"11/02/2017","45","Gerald Moran","100.0","1319"
"11/02/2017","98","Nancy Morgan","100.0","1320"
"11/02/2017","73","William Wright","100.0","1321"
"11/03/2017","4","Christine Vaughan","100.0","1322"
"11/03/2017","85","Denise Hayes","100.0","1323"
"11/03/2017","80","Matthew Leon","100.0","1324"
"11/03/2017","21","Carolyn Mullins","100.0","1325"
"11/03/2017","61","Martha Mcgee","100.0","1326"
"11/03/2017","21","Carolyn Mullins","100.0","1327"
"11/03/2017","75","Edward Proctor","100.0","1328"
"11/03/2017","43","Diane Moore","100.0","1329"
"11/03/2017","12","Thomas Gutierrez","100.0","1330"
"11/03/2017","18","William Rosario","100.0","1331"
"11/03/2017","64","Douglas Ali","100.0","1332"
"11/04/2017","68","Joe Benton","100.0","1333"
"11/04/2017","69","Gerald Hawkins","100.0","1334"
"11/04/2017","29","Kelly Moyer","100.0","1335"
"11/04/2017","20","Jesse Mcdonald","100.0","1336"
"11/04/2017","34","Alexander Huerta","100.0","1337"
"11/05/2017","57","Grace Stephenson","100.0","1338"
"11/05/2017","91","Alice Avila","100.0","1339"
"11/05/2017","89","Andrew Maynard","100.0","1340"
"11/05/2017","46","Anna Kaufman","100.0","1341"
"11/05/2017","31","Benjamin Kaufman","100.0","1342"
"11/05/2017","51","Christian Yang","100.0","1343"
"11/05/2017","31","Benjamin Kaufman","100.0","1344"
"11/05/2017","35","Brandon Costa","100.0","1345"
"11/05/2017","72","Nicholas Valencia","100.0","1346"
"11/05/2017","48","Rose Walter","100.0","1347"
"11/06/2017","91","Alice Avila","100.0","1348"
"11/06/2017","32","Sharon Mccann","100.0","1349"
"11/06/2017","15","Noah Gallagher","100.0","1350"
"11/06/2017","33","Stephen Norton","100.0","1351"
"11/06/2017","73","William Wright","100.0","1352"
"11/06/2017","66","Mark Barry","100.0","1353"
"11/06/2017","20","Jesse Mcdonald","100.0","1354"
"11/06/2017","42","Marilyn Maxwell","100.0","1355"
"11/06/2017","62","David Manning","100.0","1356"
"11/07/2017","58","Martha Jennings","100.0","1357"
"11/07/2017","12","Thomas Gutierrez","100.0","1358"
"11/07/2017","71","Scott Strickland","100.0","1359"
"11/07/2017","46","Anna Kaufman","100.0","1360"
"11/07/2017","8","Michael Cole","100.0","1361"
"11/07/2017","21","Carolyn Mullins","100.0","1362"
"11/08/2017","73","William Wright","100.0","1363"
"11/08/2017","57","Grace Stephenson","100.0","1364"
"11/08/2017","1","Sarah Sosa","100.0","1365"
"11/08/2017","75","Edward Proctor","100.0","1366"
"11/08/2017","35","Brandon Costa","100.0","1367"
"11/08/2017","35","Brandon Costa","100.0","1368"
"11/08/2017","75","Edward Proctor","100.0","1369"
"11/08/2017","69","Gerald Hawkins","100.0","1370"
"11/08/2017","56","Ryan Bernard","100.0","1371"
"11/08/2017","97","Amy Stark","100.0","1372"
"11/08/2017","31","Benjamin Kaufman","100.0","1373"
"11/08/2017","76","Randy Spears","100.0","1374"
"11/08/2017","46","Anna Kaufman","100.0","1375"
"11/08/2017","6","Justin Payne","100.0","1376"
"11/09/2017","72","Nicholas Valencia","100.0","1377"
"11/09/2017","81","Nancy Swanson","100.0","1378"
"11/09/2017","43","Diane Moore","100.0","1379"
"11/09/2017","73","William Wright","100.0","1380"
"11/09/2017","70","Maria Fitzpatrick","100.0","1381"
"11/09/2017","44","Jeffrey Horne","100.0","1382"
"11/09/2017","85","Denise Hayes","100.0","1383"
"11/09/2017","58","Martha Jennings","100.0","1384"
"11/09/2017","84","Kathleen Burke","100.0","1385"
"11/09/2017","79","Ethan Francis","100.0","1386"
"11/09/2017","10","Bryan Bennett","100.0","1387"
"11/09/2017","46","Anna Kaufman","100.0","1388"
"11/10/2017","21","Carolyn Mullins","100.0","1389"
"11/10/2017","83","Nancy Conrad","100.0","1390"
"11/10/2017","78","Catherine Webb","100.0","1391"
"11/10/2017","55","John Mcpherson","100.0","1392"
"11/10/2017","60","Albert Richardson","100.0","1393"
"11/10/2017","99","Vincent Galvan","100.0","1394"
"11/10/2017","82","Denise Sparks","100.0","1395"
"11/10/2017","84","Kathleen Burke","100.0","1396"
"11/10/2017","80","Matthew Leon","100.0","1397"
"11/10/2017","15","Noah Gallagher","100.0","1398"
"11/10/2017","17","Sara Harrington","100.0","1399"
"11/10/2017","1","Sarah Sosa","100.0","1400"
"11/10/2017","47","Steven Mcmillan","100.0","1401"
"11/10/2017","77","Ruth Combs","100.0","1402"
"11/10/2017","79","Ethan Francis","100.0","1403"
"11/10/2017","44","Jeffrey Horne","100.0","1404"
"11/10/2017","93","Theresa Love","100.0","1405"
"11/10/2017","64","Douglas Ali","100.0","1406"
"11/10/2017","37","Denise Osborn","100.0","1407"
"11/10/2017","86","Wayne Melendez","100.0","1408"
"11/11/2017","24","Bruce Moon","100.0","1409"
"11/11/2017","68","Joe Benton","100.0","1410"
"11/11/2017","39","Denise Tyler","100.0","1411"
"11/11/2017","36","Ronald Strickland","100.0","1412"
"11/11/2017","77","Ruth Combs","100.0","1413"
"11/11/2017","8","Michael Cole","100.0","1414"
"11/11/2017","62","David Manning","100.0","1415"
"11/11/2017","59","Rachel Williamson","100.0","1416"
"11/11/2017","59","Rachel Williamson","100.0","1417"
"11/12/2017","74","Michelle Pratt","100.0","1418"
"11/12/2017","80","Matthew Leon","100.0","1419"
"11/12/2017","80","Matthew Leon","100.0","1420"
"11/12/2017","30","Janice Brady","100.0","1421"
"11/12/2017","46","Anna Kaufman","100.0","1422"
"11/12/2017","19","Alexander Ford","100.0","1423"
"11/12/2017","18","William Rosario","100.0","1424"
"11/13/2017","99","Vincent Galvan","100.0","1425"
"11/13/2017","21","Carolyn Mullins","100.0","1426"
"11/13/2017","73","William Wright","100.0","1427"
"11/13/2017","96","Vincent Cantrell","100.0","1428"
"11/13/2017","5","Katherine Zimmerman","100.0","1429"
"11/13/2017","21","Carolyn Mullins","100.0","1430"
"11/13/2017","35","Brandon Costa","100.0","1431"
"11/13/2017","13","Arthur Hill","100.0","1432"
"11/13/2017","41","Doris Freeman","100.0","1433"
"11/13/2017","15","Noah Gallagher","100.0","1434"
"11/13/2017","98","Nancy Morgan","100.0","1435"
"11/14/2017","7","Douglas Trujillo","100.0","1436"
"11/14/2017","72","Nicholas Valencia","100.0","1437"
"11/14/2017","57","Grace Stephenson","100.0","1438"
"11/14/2017","92","Heather Rivera","100.0","1439"
"11/14/2017","0","Rebecca Bates","100.0","1440"
"11/14/2017","29","Kelly Moyer","100.0","1441"
"11/14/2017","98","Nancy Morgan","100.0","1442"
"11/15/2017","97","Amy Stark","100.0","1443"
"11/15/2017","14","Ethan David","100.0","1444"
"11/15/2017","26","Nathan Horne","100.0","1445"
"11/15/2017","71","Scott Strickland","100.0","1446"
"11/15/2017","18","William Rosario","100.0","1447"
"11/15/2017","31","Benjamin Kaufman","100.0","1448"
"11/15/2017","9","Rose Brandt","100.0","1449"
"11/16/2017","42","Marilyn Maxwell","100.0","1450"
"11/16/2017","35","Brandon Costa","100.0","1451"
"11/16/2017","85","Denise Hayes","100.0","1452"
"11/16/2017","66","Mark Barry","100.0","1453"
"11/16/2017","84","Kathleen Burke","100.0","1454"
"11/16/2017","36","Ronald Strickland","100.0","1455"
"11/16/2017","48","Rose Walter","100.0","1456"
"11/17/2017","15","Noah Gallagher","100.0","1457"
"11/17/2017","87","Andrea Henderson","100.0","1458"
"11/17/2017","19","Alexander Ford","100.0","1459"
"11/17/2017","61","Martha Mcgee","100.0","1460"
"11/17/2017","90","Christopher Medina","100.0","1461"
"11/17/2017","37","Denise Osborn","100.0","1462"
"11/17/2017","98","Nancy Morgan","100.0","1463"
"11/17/2017","78","Catherine Webb","100.0","1464"
"11/17/2017","70","Maria Fitzpatrick","100.0","1465"
"11/17/2017","62","David Manning","100.0","1466"
"11/17/2017","49","Jacob Salazar","100.0","1467"
"11/17/2017","81","Nancy Swanson","100.0","1468"
"11/17/2017","76","Randy Spears","100.0","1469"
"11/17/2017","12","Thomas Gutierrez","100.0","1470"
"11/17/2017","73","William Wright","100.0","1471"
"11/18/2017","49","Jacob Salazar","100.0","1472"
"11/18/2017","91","Alice Avila","100.0","1473"
"11/18/2017","70","Maria Fitzpatrick","100.0","1474"
"11/18/2017","53","Edward Moses","100.0","1475"
"11/18/2017","85","Denise Hayes","100.0","1476"
"11/18/2017","92","Heather Rivera","100.0","1477"
"11/19/2017","48","Rose Walter","100.0","1478"
"11/19/2017","59","Rachel Williamson","100.0","1479"
"11/19/2017","85","Denise Hayes","100.0","1480"
"11/19/2017","93","Theresa Love","100.0","1481"
"11/19/2017","65","Alexis Conway","100.0","1482"
"11/19/2017","95","Janice Byrd","100.0","1483"
"11/19/2017","46","Anna Kaufman","100.0","1484"
"11/19/2017","97","Amy Stark","100.0","1485"
"11/19/2017","27","Logan Hill","100.0","1486"
"11/19/2017","13","Arthur Hill","100.0","1487"
"11/19/2017","74","Michelle Pratt","100.0","1488"
"11/19/2017","80","Matthew Leon","100.0","1489"
"11/19/2017","38","Randy Gardner","100.0","1490"
"11/20/2017","62","David Manning","100.0","1491"
"11/20/2017","13","Arthur Hill","100.0","1492"
"11/20/2017","72","Nicholas Valencia","100.0","1493"
"11/20/2017","73","William Wright","100.0","1494"
"11/20/2017","2","Joyce Holden","100.0","1495"
"11/20/2017","1","Sarah Sosa","100.0","1496"
"11/20/2017","15","Noah Gallagher","100.0","1497"
"11/20/2017","11","Ethan Stark","100.0","1498"
"11/20/2017","6","Justin Payne","100.0","1499"
"11/20/2017","31","Benjamin Kaufman","100.0","1500"
"11/20/2017","35","Brandon Costa","100.0","1501"
"11/20/2017","19","Alexander Ford","100.0","1502"
"11/20/2017","96","Vincent Cantrell","100.0","1503"
"11/21/2017","91","Alice Avila","100.0","1504"
"11/21/2017","31","Benjamin Kaufman","100.0","1505"
"11/21/2017","94","Natalie Morgan","100.0","1506"
"11/21/2017","50","Brian Hinton","100.0","1507"
"11/21/2017","83","Nancy Conrad","100.0","1508"
"11/21/2017","46","Anna Kaufman","100.0","1509"
"11/21/2017","46","Anna Kaufman","100.0","1510"
"11/21/2017","78","Catherine Webb","100.0","1511"
"11/21/2017","63","Steven Roth","100.0","1512"
"11/22/2017","74","Michelle Pratt","100.0","1513"
"11/22/2017","86","Wayne Melendez","100.0","1514"
"11/22/2017","62","David Manning","100.0","1515"
"11/22/2017","58","Martha Jennings","100.0","1516"
"11/22/2017","36","Ronald Strickland","100.0","1517"
"11/22/2017","20","Jesse Mcdonald","100.0","1518"
"11/22/2017","0","Rebecca Bates","100.0","1519"
"11/22/2017","94","Natalie Morgan","100.0","1520"
"11/22/2017","60","Albert Richardson","100.0","1521"
"11/22/2017","1","Sarah Sosa","100.0","1522"
"11/22/2017","93","Theresa Love","100.0","1523"
"11/23/2017","48","Rose Walter","100.0","1524"
"11/23/2017","21","Carolyn Mullins","100.0","1525"
