"DATE","CUST ID","NAME","AMOUNT","ORDER NUMBER"
"11/23/2017","35","Brandon Costa","90.0","1166"
"11/24/2017","92","Heather Rivera","90.0","1167"
"11/24/2017","59","Rachel Williamson","90.0","1168"
"11/25/2017","66","Mark Barry","90.0","1169"
"11/25/2017","95","Janice Byrd","90.0","1170"
"11/25/2017","18","William Rosario","90.0","1171"
"11/26/2017","45","Gerald Moran","90.0","1172"
"11/26/2017","70","Maria Fitzpatrick","90.0","1173"
"11/26/2017","95","Janice Byrd","90.0","1174"
"11/26/2017","64","Douglas Ali","90.0","1175"
"11/27/2017","77","Ruth Combs","90.0","1176"
"11/28/2017","73","William Wright","90.0","1177"
"11/28/2017","89","Andrew Maynard","90.0","1178"
"11/29/2017","59","Rachel Williamson","90.0","1179"
"11/29/2017","18","William Rosario","90.0","1180"
"12/01/2017","73","William Wright","90.0","1181"
"12/01/2017","31","Benjamin Kaufman","90.0","1182"
"12/01/2017","98","Nancy Morgan","90.0","1183"
"12/01/2017","84","Kathleen Burke","90.0","1184"
"12/01/2017","30","Janice Brady","90.0","1185"
"12/02/2017","6","Justin Payne","90.0","1186"
"12/03/2017","43","Diane Moore","90.0","1187"
"12/03/2017","21","Carolyn Mullins","90.0","1188"
"12/03/2017","72","Nicholas Valencia","90.0","1189"
"12/03/2017","56","Ryan Bernard","90.0","1190"
"12/03/2017","82","Denise Sparks","90.0","1191"
"12/04/2017","30","Janice Brady","90.0","1192"
"12/04/2017","2","Joyce Holden","90.0","1193"
"12/04/2017","32","Sharon Mccann","90.0","1194"
"12/04/2017","24","Bruce Moon","90.0","1195"
"12/04/2017","70","Maria Fitzpatrick","90.0","1196"
"12/05/2017","7","Douglas Trujillo","90.0","1197"
"12/07/2017","43","Diane Moore","90.0","1198"
"12/07/2017","82","Denise Sparks","90.0","1199"
"12/09/2017","41","Doris Freeman","90.0","1200"
"12/09/2017","86","Wayne Melendez","90.0","1201"
"12/10/2017","83","Nancy Conrad","90.0","1202"
"12/10/2017","31","Benjamin Kaufman","90.0","1203"
"12/10/2017","10","Bryan Bennett","90.0","1204"
"12/11/2017","43","Diane Moore","90.0","1205"
"12/11/2017","94","Natalie Morgan","90.0","1206"
"12/12/2017","48","Rose Walter","90.0","1207"
"12/12/2017","26","Nathan Horne","90.0","1208"
"12/12/2017","1","Sarah Sosa","90.0","1209"
"12/13/2017","12","Thomas Gutierrez","90.0","1210"
"12/13/2017","3","Billy Hampton","90.0","1211"
"12/13/2017","63","Steven Roth","90.0","1212"
"12/14/2017","34","Alexander Huerta","90.0","1213"
"12/14/2017","41","Doris Freeman","90.0","1214"
"12/14/2017","41","Doris Freeman","90.0","1215"
"12/15/2017","71","Scott Strickland","90.0","1216"
"12/15/2017","32","Sharon Mccann","90.0","1217"
"12/15/2017","18","William Rosario","90.0","1218"
"12/15/2017","77","Ruth Combs","90.0","1219"
"12/16/2017","38","Randy Gardner","90.0","1220"
"12/16/2017","15","Noah Gallagher","90.0","1221"
"12/16/2017","13","Arthur Hill","90.0","1222"
"12/16/2017","77","Ruth Combs","90.0","1223"
"12/17/2017","17","Sara Harrington","90.0","1224"
"12/18/2017","61","Martha Mcgee","90.0","1225"
"12/18/2017","52","Dennis Neal","90.0","1226"
"12/19/2017","79","Ethan Francis","90.0","1227"
"12/19/2017","20","Jesse Mcdonald","90.0","1228"
"12/19/2017","94","Natalie Morgan","90.0","1229"
"12/19/2017","31","Benjamin Kaufman","90.0","1230"
"12/20/2017","19","Alexander Ford","90.0","1231"
"12/20/2017","90","Christopher Medina","90.0","1232"
"12/20/2017","45","Gerald Moran","90.0","1233"
"12/20/2017","94","Natalie Morgan","90.0","1234"
"12/21/2017","32","Sharon Mccann","90.0","1235"
"12/21/2017","50","Brian Hinton","90.0","1236"
"12/22/2017","36","Ronald Strickland","90.0","1237"
"12/23/2017","29","Kelly Moyer","90.0","1238"
"12/24/2017","37","Denise Osborn","90.0","1239"
"12/24/2017","81","Nancy Swanson","90.0","1240"
"12/25/2017","91","Alice Avila","90.0","1241"
"12/25/2017","66","Mark Barry","90.0","1242"
"12/25/2017","46","Anna Kaufman","90.0","1243"
"12/26/2017","93","Theresa Love","90.0","1244"
"12/27/2017","93","Theresa Love","90.0","1245"
"12/27/2017","7","Douglas Trujillo","90.0","1246"
"12/27/2017","66","Mark Barry","90.0","1247"
"12/28/2017","86","Wayne Melendez","90.0","1248"
"12/28/2017","96","Vincent Cantrell","90.0","1249"
"12/28/2017","0","Rebecca Bates","90.0","1250"
"12/28/2017","85","Denise Hayes","90.0","1251"
"12/29/2017","93","Theresa Love","90.0","1252"
"12/29/2017","38","Randy Gardner","90.0","1253"
"12/29/2017","59","Rachel Williamson","90.0","1254"
"12/29/2017","96","Vincent Cantrell","90.0","1255"
"12/30/2017","86","Wayne Melendez","90.0","1256"
"12/30/2017","73","William Wright","90.0","1257"
"12/30/2017","84","Kathleen Burke","90.0","1258"
"12/30/2017","36","Ronald Strickland","90.0","1259"
"12/30/2017","50","Brian Hinton","90.0","1260"
"12/30/2017","97","Amy Stark","90.0","1261"
"12/31/2017","32","Sharon Mccann","90.0","1262"
"12/31/2017","16","Nicole Hines","90.0","1263"
"12/31/2017","72","Nicholas Valencia","90.0","1264"
"12/31/2017","15","Noah Gallagher","90.0","1265"
"12/31/2017","0","Rebecca Bates","90.0","1266"
"01/01/2018","54","Tiffany Blevins","90.0","1267"
"01/01/2018","44","Jeffrey Horne","90.0","1268"
"01/01/2018","70","Maria Fitzpatrick","90.0","1269"
"01/01/2018","90","Christopher Medina","90.0","1270"
"01/01/2018","3","Billy Hampton","90.0","1271"
"01/01/2018","35","Brandon Costa","90.0","1272"
"01/02/2018","45","Gerald Moran","90.0","1273"
"01/02/2018","8","Michael Cole","90.0","1274"
"01/02/2018","81","Nancy Swanson","90.0","1275"
"01/02/2018","77","Ruth Combs","90.0","1276"
"01/02/2018","21","Carolyn Mullins","90.0","1277"
"01/02/2018","67","Jennifer Harvey","90.0","1278"
"01/02/2018","20","Jesse Mcdonald","90.0","1279"
"01/03/2018","26","Nathan Horne","90.0","1280"
"01/03/2018","57","Grace Stephenson","90.0","1281"
"01/03/2018","67","Jennifer Harvey","90.0","1282"
"01/03/2018","92","Heather Rivera","90.0","1283"
"01/04/2018","54","Tiffany Blevins","90.0","1284"
"01/04/2018","2","Joyce Holden","90.0","1285"
"01/04/2018","92","Heather Rivera","90.0","1286"
"01/04/2018","29","Kelly Moyer","90.0","1287"
"01/04/2018","71","Scott Strickland","90.0","1288"
"01/04/2018","23","Heather Valencia","90.0","1289"
"01/04/2018","72","Nicholas Valencia","90.0","1290"
"01/04/2018","59","Rachel Williamson","90.0","1291"
"01/05/2018","41","Doris Freeman","90.0","1292"
"01/05/2018","33","Stephen Norton","90.0","1293"
"01/05/2018","35","Brandon Costa","90.0","1294"
"01/05/2018","55","John Mcpherson","90.0","1295"
"01/05/2018","27","Logan Hill","90.0","1296"
"01/05/2018","43","Diane Moore","90.0","1297"
"01/05/2018","1","Sarah Sosa","90.0","1298"
"01/06/2018","74","Michelle Pratt","90.0","1299"
"01/06/2018","99","Vincent Galvan","90.0","1300"
"01/06/2018","18","William Rosario","90.0","1301"
"01/06/2018","16","Nicole Hines","90.0","1302"
"01/06/2018","98","Nancy Morgan","90.0","1303"
"01/06/2018","47","Steven Mcmillan","90.0","1304"
"01/06/2018","27","Logan Hill","90.0","1305"
"01/06/2018","41","Doris Freeman","90.0","1306"
"01/07/2018","25","Diana Reed","90.0","1307"
"01/07/2018","87","Andrea Henderson","90.0","1308"
"01/07/2018","14","Ethan David","90.0","1309"
"01/07/2018","51","Christian Yang","90.0","1310"
"01/07/2018","28","Jordan Long","90.0","1311"
"01/07/2018","85","Denise Hayes","90.0","1312"
"01/07/2018","3","Billy Hampton","90.0","1313"
"01/07/2018","37","Denise Osborn","90.0","1314"
"01/08/2018","88","Kyle Rios","90.0","1315"
"01/08/2018","30","Janice Brady","90.0","1316"
"01/08/2018","59","Rachel Williamson","90.0","1317"
"01/09/2018","97","Amy Stark","90.0","1318"
"01/09/2018","50","Brian Hinton","90.0","1319"
"01/09/2018","66","Mark Barry","90.0","1320"
"01/09/2018","71","Scott Strickland","90.0","1321"
"01/09/2018","10","Bryan Bennett","90.0","1322"
"01/09/2018","13","Arthur Hill","90.0","1323"
"01/10/2018","77","Ruth Combs","90.0","1324"
"01/10/2018","95","Janice Byrd","90.0","1325"
"01/10/2018","95","Janice Byrd","90.0","1326"
"01/10/2018","61","Martha Mcgee","90.0","1327"
"01/10/2018","95","Janice Byrd","90.0","1328"
"01/10/2018","81","Nancy Swanson","90.0","1329"
"01/10/2018","18","William Rosario","90.0","1330"
"01/10/2018","27","Logan Hill","90.0","1331"
"01/10/2018","98","Nancy Morgan","90.0","1332"
"01/11/2018","1","Sarah Sosa","90.0","1333"
"01/11/2018","20","Jesse Mcdonald","90.0","1334"
"01/11/2018","15","Noah Gallagher","90.0","1335"
"01/11/2018","18","William Rosario","90.0","1336"
"01/11/2018","48","Rose Walter","90.0","1337"
"01/11/2018","28","Jordan Long","90.0","1338"
"01/12/2018","95","Janice Byrd","90.0","1339"
"01/12/2018","90","Christopher Medina","90.0","1340"
"01/12/2018","59","Rachel Williamson","90.0","1341"
"01/13/2018","59","Rachel Williamson","90.0","1342"
"01/13/2018","91","Alice Avila","90.0","1343"
"01/13/2018","31","Benjamin Kaufman","90.0","1344"
"01/13/2018","31","Benjamin Kaufman","90.0","1345"
"01/13/2018","0","Rebecca Bates","90.0","1346"
"01/13/2018","67","Jennifer Harvey","90.0","1347"
"01/13/2018","54","Tiffany Blevins","90.0","1348"
"01/14/2018","42","Marilyn Maxwell","90.0","1349"
"01/14/2018","78","Catherine Webb","90.0","1350"
"01/14/2018","99","Vincent Galvan","90.0","1351"
"01/14/2018","89","Andrew Maynard","90.0","1352"
"01/14/2018","17","Sara Harrington","90.0","1353"
"01/14/2018","98","Nancy Morgan","90.0","1354"
"01/14/2018","22","Theresa Atkinson","90.0","1355"
"01/14/2018","78","Catherine Webb","90.0","1356"
"01/15/2018","2","Joyce Holden","90.0","1357"
"01/15/2018","60","Albert Richardson","90.0","1358"
"01/15/2018","61","Martha Mcgee","90.0","1359"
"01/15/2018","87","Andrea Henderson","90.0","1360"
"01/15/2018","51","Christian Yang","90.0","1361"
"01/16/2018","25","Diana Reed","90.0","1362"
"01/16/2018","81","Nancy Swanson","90.0","1363"
"01/16/2018","17","Sara Harrington","90.0","1364"
"01/16/2018","29","Kelly Moyer","90.0","1365"
"01/16/2018","24","Bruce Moon","90.0","1366"
"01/17/2018","11","Ethan Stark","90.0","1367"
"01/17/2018","95","Janice Byrd","90.0","1368"
"01/17/2018","92","Heather Rivera","90.0","1369"
"01/17/2018","95","Janice Byrd","90.0","1370"
"01/17/2018","60","Albert Richardson","90.0","1371"
"01/18/2018","20","Jesse Mcdonald","90.0","1372"
"01/18/2018","45","Gerald Moran","90.0","1373"
"01/18/2018","12","Thomas Gutierrez","90.0","1374"
"01/18/2018","53","Edward Moses","90.0","1375"
"01/19/2018","17","Sara Harrington","90.0","1376"
"01/19/2018","68","Joe Benton","90.0","1377"
"01/19/2018","3","Billy Hampton","90.0","1378"
"01/20/2018","19","Alexander Ford","90.0","1379"
"01/20/2018","87","Andrea Henderson","90.0","1380"
"01/20/2018","40","Jeremy Garrett","90.0","1381"
"01/20/2018","36","Ronald Strickland","90.0","1382"
"01/21/2018","85","Denise Hayes","90.0","1383"
"01/21/2018","85","Denise Hayes","90.0","1384"
"01/21/2018","42","Marilyn Maxwell","90.0","1385"
"01/21/2018","40","Jeremy Garrett","90.0","1386"
"01/22/2018","61","Martha Mcgee","90.0","1387"
"01/22/2018","84","Kathleen Burke","90.0","1388"
"01/22/2018","24","Bruce Moon","90.0","1389"
"01/22/2018","44","Jeffrey Horne","90.0","1390"
"01/22/2018","57","Grace Stephenson","90.0","1391"
"01/22/2018","58","Martha Jennings","90.0","1392"
"01/22/2018","29","Kelly Moyer","90.0","1393"
"01/23/2018","18","William Rosario","90.0","1394"
"01/23/2018","24","Bruce Moon","90.0","1395"
"01/23/2018","83","Nancy Conrad","90.0","1396"
"01/23/2018","70","Maria Fitzpatrick","90.0","1397"
"01/23/2018","8","Michael Cole","90.0","1398"
"01/23/2018","43","Diane Moore","90.0","1399"
"01/23/2018","86","Wayne Melendez","90.0","1400"
"01/24/2018","33","Stephen Norton","90.0","1401"
"01/24/2018","64","Douglas Ali","90.0","1402"
"01/24/2018","47","Steven Mcmillan","90.0","1403"
"01/25/2018","55","John Mcpherson","90.0","1404"
"01/25/2018","18","William Rosario","90.0","1405"
"01/25/2018","90","Christopher Medina","90.0","1406"
"01/25/2018","10","Bryan Bennett","90.0","1407"
"01/25/2018","66","Mark Barry","90.0","1408"
"01/25/2018","84","Kathleen Burke","90.0","1409"
"01/26/2018","38","Randy Gardner","90.0","1410"
"01/26/2018","13","Arthur Hill","90.0","1411"
"01/26/2018","19","Alexander Ford","90.0","1412"
"01/26/2018","58","Martha Jennings","90.0","1413"
"01/26/2018","32","Sharon Mccann","90.0","1414"
"01/26/2018","9","Rose Brandt","90.0","1415"
"01/27/2018","15","Noah Gallagher","90.0","1416"
"01/27/2018","97","Amy Stark","90.0","1417"
"01/27/2018","93","Theresa Love","90.0","1418"
"01/27/2018","76","Randy Spears","90.0","1419"
"01/27/2018","69","Gerald Hawkins","90.0","1420"
"01/27/2018","56","Ryan Bernard","90.0","1421"
"01/27/2018","79","Ethan Francis","90.0","1422"
"01/27/2018","64","Douglas Ali","90.0","1423"
"01/27/2018","4","Christine Vaughan","90.0","1424"
"01/27/2018","53","Edward Moses","90.0","1425"
"01/28/2018","34","Alexander Huerta","90.0","1426"
"01/29/2018","86","Wayne Melendez","90.0","1427"
"01/29/2018","49","Jacob Salazar","90.0","1428"
"01/29/2018","93","Theresa Love","90.0","1429"
"01/29/2018","88","Kyle Rios","90.0","1430"
"01/29/2018","21","Carolyn Mullins","90.0","1431"
"01/29/2018","49","Jacob Salazar","90.0","1432"
"01/30/2018","22","Theresa Atkinson","90.0","1433"
"01/30/2018","65","Alexis Conway","90.0","1434"
"01/30/2018","27","Logan Hill","90.0","1435"
"01/30/2018","29","Kelly Moyer","90.0","1436"
"01/30/2018","28","Jordan Long","90.0","1437"
"01/30/2018","28","Jordan Long","90.0","1438"
"01/31/2018","0","Rebecca Bates","90.0","1439"
"01/31/2018","39","Denise Tyler","90.0","1440"
"02/01/2018","51","Christian Yang","90.0","1441"
"02/01/2018","43","Diane Moore","90.0","1442"
"02/01/2018","36","Ronald Strickland","90.0","1443"
"02/01/2018","24","Bruce Moon","90.0","1444"
"02/01/2018","59","Rachel Williamson","90.0","1445"
"02/02/2018","79","Ethan Francis","90.0","1446"
"02/02/2018","8","Michael Cole","90.0","1447"
"02/02/2018","1","Sarah Sosa","90.0","1448"
"02/03/2018","0","Rebecca Bates","90.0","1449"
"02/03/2018","55","John Mcpherson","90.0","1450"
"02/03/2018","68","Joe Benton","90.0","1451"
"02/04/2018","33","Stephen Norton","90.0","1452"
"02/04/2018","33","Stephen Norton","90.0","1453"
"02/04/2018","44","Jeffrey Horne","90.0","1454"
"02/04/2018","9","Rose Brandt","90.0","1455"
"02/04/2018","51","Christian Yang","90.0","1456"
"02/04/2018","33","Stephen Norton","90.0","1457"
"02/05/2018","70","Maria Fitzpatrick","90.0","1458"
"02/05/2018","17","Sara Harrington","90.0","1459"
"02/05/2018","23","Heather Valencia","90.0","1460"
"02/05/2018","30","Janice Brady","90.0","1461"
"02/05/2018","58","Martha Jennings","90.0","1462"
"02/05/2018","9","Rose Brandt","90.0","1463"
"02/06/2018","33","Stephen Norton","90.0","1464"
"02/06/2018","93","Theresa Love","90.0","1465"
"02/07/2018","58","Martha Jennings","90.0","1466"
"02/07/2018","76","Randy Spears","90.0","1467"
"02/07/2018","43","Diane Moore","90.0","1468"
"02/07/2018","77","Ruth Combs","90.0","1469"
"02/08/2018","77","Ruth Combs","90.0","1470"
"02/08/2018","8","Michael Cole","90.0","1471"
"02/08/2018","96","Vincent Cantrell","90.0","1472"
"02/08/2018","42","Marilyn Maxwell","90.0","1473"
"02/09/2018","70","Maria Fitzpatrick","90.0","1474"
"02/09/2018","92","Heather Rivera","90.0","1475"
"02/09/2018","90","Christopher Medina","90.0","1476"
"02/09/2018","87","Andrea Henderson","90.0","1477"
"02/09/2018","88","Kyle Rios","90.0","1478"
"02/10/2018","66","Mark Barry","90.0","1479"
"02/10/2018","99","Vincent Galvan","90.0","1480"
"02/10/2018","36","Ronald Strickland","90.0","1481"
"02/10/2018","23","Heather Valencia","90.0","1482"
"02/10/2018","69","Gerald Hawkins","90.0","1483"
"02/11/2018","56","Ryan Bernard","90.0","1484"
"02/11/2018","88","Kyle Rios","90.0","1485"
"02/11/2018","74","Michelle Pratt","90.0","1486"
"02/11/2018","65","Alexis Conway","90.0","1487"
"02/11/2018","17","Sara Harrington","90.0","1488"
"02/11/2018","60","Albert Richardson","90.0","1489"
"02/11/2018","73","William Wright","90.0","1490"
"02/11/2018","67","Jennifer Harvey","90.0","1491"
"02/11/2018","47","Steven Mcmillan","90.0","1492"
"02/12/2018","95","Janice Byrd","90.0","1493"
"02/12/2018","15","Noah Gallagher","90.0","1494"
"02/12/2018","96","Vincent Cantrell","90.0","1495"
"02/12/2018","44","Jeffrey Horne","90.0","1496"
"02/12/2018","63","Steven Roth","90.0","1497"
"02/13/2018","19","Alexander Ford","90.0","1498"
"02/13/2018","84","Kathleen Burke","90.0","1499"
"02/13/2018","45","Gerald Moran","90.0","1500"
"02/14/2018","79","Ethan Francis","90.0","1501"
"02/14/2018","47","Steven Mcmillan","90.0","1502"
"02/14/2018","23","Heather Valencia","90.0","1503"
"02/14/2018","78","Catherine Webb","90.0","1504"
"02/14/2018","20","Jesse Mcdonald","90.0","1505"
"02/14/2018","96","Vincent Cantrell","90.0","1506"
"02/15/2018","21","Carolyn Mullins","90.0","1507"
"02/15/2018","95","Janice Byrd","90.0","1508"
"02/15/2018","19","Alexander Ford","90.0","1509"
"02/15/2018","99","Vincent Galvan","90.0","1510"
"02/15/2018","40","Jeremy Garrett","90.0","1511"
"02/15/2018","34","Alexander Huerta","90.0","1512"
"02/16/2018","60","Albert Richardson","90.0","1513"
"02/16/2018","14","Ethan David","90.0","1514"
"02/16/2018","73","William Wright","90.0","1515"
"02/16/2018","64","Douglas Ali","90.0","1516"
"02/16/2018","61","Martha Mcgee","90.0","1517"
"02/16/2018","25","Diana Reed","90.0","1518"
"02/17/2018","39","Denise Tyler","90.0","1519"
"02/17/2018","24","Bruce Moon","90.0","1520"
"02/17/2018","62","David Manning","90.0","1521"
"02/17/2018","29","Kelly Moyer","90.0","1522"
"02/17/2018","73","William Wright","90.0","1523"
"02/17/2018","5","Katherine Zimmerman","90.0","1524"
"02/17/2018","17","Sara Harrington","90.0","1525"
"02/18/2018","50","Brian Hinton","90.0","1526"
"02/18/2018","71","Scott Strickland","90.0","1527"
