"DATE","CUST ID","NAME","AMOUNT","ORDER NUMBER"
"10/03/2017","74","Michelle Pratt","1.0","1205"
"10/03/2017","8","Michael Cole","1.0","1206"
"10/03/2017","61","Martha Mcgee","1.0","1207"
"10/03/2017","23","Heather Valencia","1.0","1208"
"10/03/2017","53","Edward Moses","1.0","1209"
"10/03/2017","92","Heather Rivera","1.0","1210"
"10/03/2017","59","Rachel Williamson","1.0","1211"
"10/03/2017","19","Alexander Ford","1.0","1212"
"10/03/2017","59","Rachel Williamson","1.0","1213"
"10/03/2017","26","Nathan Horne","1.0","1214"
"10/03/2017","1","Sarah Sosa","1.0","1215"
"10/03/2017","49","Jacob Salazar","1.0","1216"
"10/03/2017","19","Alexander Ford","1.0","1217"
"10/03/2017","76","Randy Spears","1.0","1218"
"10/03/2017","82","Denise Sparks","1.0","1219"
"10/03/2017","93","Theresa Love","1.0","1220"
"10/03/2017","66","Mark Barry","1.0","1221"
"10/03/2017","41","Doris Freeman","1.0","1222"
"10/03/2017","24","Bruce Moon","1.0","1223"
"10/03/2017","51","Christian Yang","1.0","1224"
"10/03/2017","3","Billy Hampton","1.0","1225"
"10/03/2017","52","Dennis Neal","1.0","1226"
"10/03/2017","24","Bruce Moon","1.0","1227"
"10/03/2017","57","Grace Stephenson","1.0","1228"
"10/03/2017","92","Heather Rivera","1.0","1229"
"10/03/2017","31","Benjamin Kaufman","1.0","1230"
"10/03/2017","11","Ethan Stark","1.0","1231"
"10/03/2017","80","Matthew Leon","1.0","1232"
"10/03/2017","44","Jeffrey Horne","1.0","1233"
"10/03/2017","98","Nancy Morgan","1.0","1234"
"10/03/2017","7","Douglas Trujillo","1.0","1235"
"10/03/2017","88","Kyle Rios","1.0","1236"
"10/03/2017","30","Janice Brady","1.0","1237"
"10/03/2017","4","Christine Vaughan","1.0","1238"
"10/03/2017","82","Denise Sparks","1.0","1239"
"10/03/2017","76","Randy Spears","1.0","1240"
"10/03/2017","8","Michael Cole","1.0","1241"
"10/03/2017","73","William Wright","1.0","1242"
"10/03/2017","72","Nicholas Valencia","1.0","1243"
"10/03/2017","48","Rose Walter","1.0","1244"
"10/03/2017","11","Ethan Stark","1.0","1245"
"10/03/2017","27","Logan Hill","1.0","1246"
"10/03/2017","90","Christopher Medina","1.0","1247"
"10/03/2017","25","Diana Reed","1.0","1248"
"10/03/2017","18","William Rosario","1.0","1249"
"10/03/2017","37","Denise Osborn","1.0","1250"
"10/03/2017","11","Ethan Stark","1.0","1251"
"10/03/2017","14","Ethan David","1.0","1252"
"10/03/2017","36","Ronald Strickland","1.0","1253"
"10/03/2017","55","John Mcpherson","1.0","1254"
"10/03/2017","96","Vincent Cantrell","1.0","1255"
"10/03/2017","60","Albert Richardson","1.0","1256"
"10/03/2017","56","Ryan Bernard","1.0","1257"
"10/03/2017","26","Nathan Horne","1.0","1258"
"10/03/2017","72","Nicholas Valencia","1.0","1259"
"10/03/2017","33","Stephen Norton","1.0","1260"
"10/03/2017","70","Maria Fitzpatrick","1.0","1261"
"10/03/2017","46","Anna Kaufman","1.0","1262"
"10/03/2017","24","Bruce Moon","1.0","1263"
"10/03/2017","40","Jeremy Garrett","1.0","1264"
"10/03/2017","63","Steven Roth","1.0","1265"
"10/03/2017","19","Alexander Ford","1.0","1266"
"10/03/2017","67","Jennifer Harvey","1.0","1267"
"10/03/2017","23","Heather Valencia","1.0","1268"
"10/03/2017","35","Brandon Costa","1.0","1269"
"10/03/2017","31","Benjamin Kaufman","1.0","1270"
"10/03/2017","97","Amy Stark","1.0","1271"
"10/03/2017","85","Denise Hayes","1.0","1272"
"10/03/2017","68","Joe Benton","1.0","1273"
"10/03/2017","11","Ethan Stark","1.0","1274"
"10/03/2017","90","Christopher Medina","1.0","1275"
"10/03/2017","6","Justin Payne","1.0","1276"
"10/03/2017","19","Alexander Ford","1.0","1277"
"10/03/2017","87","Andrea Henderson","1.0","1278"
"10/03/2017","19","Alexander Ford","1.0","1279"
"10/03/2017","44","Jeffrey Horne","1.0","1280"
"10/03/2017","26","Nathan Horne","1.0","1281"
"10/03/2017","10","Bryan Bennett","1.0","1282"
"10/03/2017","12","Thomas Gutierrez","1.0","1283"
"10/03/2017","70","Maria Fitzpatrick","1.0","1284"
"10/03/2017","6","Justin Payne","1.0","1285"
"10/03/2017","56","Ryan Bernard","1.0","1286"
"10/03/2017","36","Ronald Strickland","1.0","1287"
"10/03/2017","15","Noah Gallagher","1.0","1288"
"10/03/2017","5","Katherine Zimmerman","1.0","1289"
"10/03/2017","17","Sara Harrington","1.0","1290"
"10/03/2017","62","David Manning","1.0","1291"
"10/03/2017","39","Denise Tyler","1.0","1292"
"10/03/2017","87","Andrea Henderson","1.0","1293"
"10/03/2017","23","Heather Valencia","1.0","1294"
"10/03/2017","74","Michelle Pratt","1.0","1295"
"10/03/2017","5","Katherine Zimmerman","1.0","1296"
"10/03/2017","25","Diana Reed","1.0","1297"
"10/03/2017","72","Nicholas Valencia","1.0","1298"
"10/03/2017","19","Alexander Ford","1.0","1299"
"10/03/2017","35","Brandon Costa","1.0","1300"
"10/03/2017","64","Douglas Ali","1.0","1301"
"10/04/2017","90","Christopher Medina","1.0","1302"
"10/04/2017","1","Sarah Sosa","1.0","1303"
"10/04/2017","74","Michelle Pratt","1.0","1304"
"10/04/2017","38","Randy Gardner","1.0","1305"
"10/04/2017","51","Christian Yang","1.0","1306"
"10/04/2017","61","Martha Mcgee","1.0","1307"
"10/04/2017","86","Wayne Melendez","1.0","1308"
"10/04/2017","52","Dennis Neal","1.0","1309"
"10/04/2017","30","Janice Brady","1.0","1310"
"10/04/2017","0","Rebecca Bates","1.0","1311"
"10/04/2017","13","Arthur Hill","1.0","1312"
"10/04/2017","29","Kelly Moyer","1.0","1313"
"10/04/2017","32","Sharon Mccann","1.0","1314"
"10/04/2017","38","Randy Gardner","1.0","1315"
"10/04/2017","54","Tiffany Blevins","1.0","1316"
"10/04/2017","40","Jeremy Garrett","1.0","1317"
"10/04/2017","87","Andrea Henderson","1.0","1318"
"10/04/2017","95","Janice Byrd","1.0","1319"
"10/04/2017","24","Bruce Moon","1.0","1320"
"10/04/2017","53","Edward Moses","1.0","1321"
"10/04/2017","62","David Manning","1.0","1322"
"10/04/2017","56","Ryan Bernard","1.0","1323"
"10/04/2017","23","Heather Valencia","1.0","1324"
"10/04/2017","14","Ethan David","1.0","1325"
"10/04/2017","27","Logan Hill","1.0","1326"
"10/04/2017","88","Kyle Rios","1.0","1327"
"10/04/2017","32","Sharon Mccann","1.0","1328"
"10/04/2017","73","William Wright","1.0","1329"
"10/04/2017","64","Douglas Ali","1.0","1330"
"10/04/2017","55","John Mcpherson","1.0","1331"
"10/04/2017","67","Jennifer Harvey","1.0","1332"
"10/04/2017","78","Catherine Webb","1.0","1333"
"10/04/2017","62","David Manning","1.0","1334"
"10/04/2017","6","Justin Payne","1.0","1335"
"10/04/2017","58","Martha Jennings","1.0","1336"
"10/04/2017","58","Martha Jennings","1.0","1337"
"10/04/2017","30","Janice Brady","1.0","1338"
"10/04/2017","91","Alice Avila","1.0","1339"
"10/04/2017","98","Nancy Morgan","1.0","1340"
"10/04/2017","35","Brandon Costa","1.0","1341"
"10/04/2017","16","Nicole Hines","1.0","1342"
"10/04/2017","72","Nicholas Valencia","1.0","1343"
"10/04/2017","13","Arthur Hill","1.0","1344"
"10/04/2017","5","Katherine Zimmerman","1.0","1345"
"10/04/2017","88","Kyle Rios","1.0","1346"
"10/04/2017","67","Jennifer Harvey","1.0","1347"
"10/04/2017","45","Gerald Moran","1.0","1348"
"10/04/2017","62","David Manning","1.0","1349"
"10/04/2017","97","Amy Stark","1.0","1350"
"10/04/2017","65","Alexis Conway","1.0","1351"
"10/04/2017","10","Bryan Bennett","1.0","1352"
"10/04/2017","29","Kelly Moyer","1.0","1353"
"10/04/2017","22","Theresa Atkinson","1.0","1354"
"10/04/2017","93","Theresa Love","1.0","1355"
"10/04/2017","62","David Manning","1.0","1356"
"10/04/2017","21","Carolyn Mullins","1.0","1357"
"10/04/2017","33","Stephen Norton","1.0","1358"
"10/04/2017","63","Steven Roth","1.0","1359"
"10/04/2017","57","Grace Stephenson","1.0","1360"
"10/04/2017","62","David Manning","1.0","1361"
"10/04/2017","63","Steven Roth","1.0","1362"
"10/04/2017","70","Maria Fitzpatrick","1.0","1363"
"10/04/2017","69","Gerald Hawkins","1.0","1364"
"10/04/2017","59","Rachel Williamson","1.0","1365"
"10/04/2017","52","Dennis Neal","1.0","1366"
"10/04/2017","59","Rachel Williamson","1.0","1367"
"10/04/2017","85","Denise Hayes","1.0","1368"
"10/04/2017","82","Denise Sparks","1.0","1369"
"10/04/2017","81","Nancy Swanson","1.0","1370"
"10/04/2017","87","Andrea Henderson","1.0","1371"
"10/04/2017","97","Amy Stark","1.0","1372"
"10/04/2017","10","Bryan Bennett","1.0","1373"
"10/04/2017","60","Albert Richardson","1.0","1374"
"10/04/2017","81","Nancy Swanson","1.0","1375"
"10/04/2017","42","Marilyn Maxwell","1.0","1376"
"10/04/2017","81","Nancy Swanson","1.0","1377"
"10/04/2017","29","Kelly Moyer","1.0","1378"
"10/04/2017","75","Edward Proctor","1.0","1379"
"10/04/2017","4","Christine Vaughan","1.0","1380"
"10/04/2017","26","Nathan Horne","1.0","1381"
"10/04/2017","21","Carolyn Mullins","1.0","1382"
"10/04/2017","24","Bruce Moon","1.0","1383"
"10/04/2017","94","Natalie Morgan","1.0","1384"
"10/04/2017","86","Wayne Melendez","1.0","1385"
"10/04/2017","12","Thomas Gutierrez","1.0","1386"
"10/04/2017","85","Denise Hayes","1.0","1387"
"10/04/2017","86","Wayne Melendez","1.0","1388"
"10/04/2017","30","Janice Brady","1.0","1389"
"10/04/2017","69","Gerald Hawkins","1.0","1390"
"10/04/2017","22","Theresa Atkinson","1.0","1391"
"10/04/2017","21","Carolyn Mullins","1.0","1392"
"10/04/2017","2","Joyce Holden","1.0","1393"
"10/04/2017","69","Gerald Hawkins","1.0","1394"
"10/04/2017","99","Vincent Galvan","1.0","1395"
"10/04/2017","42","Marilyn Maxwell","1.0","1396"
"10/04/2017","31","Benjamin Kaufman","1.0","1397"
"10/04/2017","91","Alice Avila","1.0","1398"
"10/04/2017","89","Andrew Maynard","1.0","1399"
"10/04/2017","25","Diana Reed","1.0","1400"
"10/04/2017","16","Nicole Hines","1.0","1401"
"10/04/2017","65","Alexis Conway","1.0","1402"
"10/04/2017","38","Randy Gardner","1.0","1403"
"10/04/2017","53","Edward Moses","1.0","1404"
"10/05/2017","43","Diane Moore","1.0","1405"
"10/05/2017","10","Bryan Bennett","1.0","1406"
"10/05/2017","32","Sharon Mccann","1.0","1407"
"10/05/2017","66","Mark Barry","1.0","1408"
"10/05/2017","91","Alice Avila","1.0","1409"
"10/05/2017","13","Arthur Hill","1.0","1410"
"10/05/2017","40","Jeremy Garrett","1.0","1411"
"10/05/2017","67","Jennifer Harvey","1.0","1412"
"10/05/2017","60","Albert Richardson","1.0","1413"
"10/05/2017","29","Kelly Moyer","1.0","1414"
"10/05/2017","85","Denise Hayes","1.0","1415"
"10/05/2017","39","Denise Tyler","1.0","1416"
"10/05/2017","40","Jeremy Garrett","1.0","1417"
"10/05/2017","76","Randy Spears","1.0","1418"
"10/05/2017","0","Rebecca Bates","1.0","1419"
"10/05/2017","32","Sharon Mccann","1.0","1420"
"10/05/2017","87","Andrea Henderson","1.0","1421"
"10/05/2017","13","Arthur Hill","1.0","1422"
"10/05/2017","63","Steven Roth","1.0","1423"
"10/05/2017","91","Alice Avila","1.0","1424"
"10/05/2017","6","Justin Payne","1.0","1425"
"10/05/2017","46","Anna Kaufman","1.0","1426"
"10/05/2017","24","Bruce Moon","1.0","1427"
"10/05/2017","67","Jennifer Harvey","1.0","1428"
"10/05/2017","34","Alexander Huerta","1.0","1429"
"10/05/2017","23","Heather Valencia","1.0","1430"
"10/05/2017","8","Michael Cole","1.0","1431"
"10/05/2017","9","Rose Brandt","1.0","1432"
"10/05/2017","41","Doris Freeman","1.0","1433"
"10/05/2017","40","Jeremy Garrett","1.0","1434"
"10/05/2017","15","Noah Gallagher","1.0","1435"
"10/05/2017","81","Nancy Swanson","1.0","1436"
"10/05/2017","6","Justin Payne","1.0","1437"
"10/05/2017","65","Alexis Conway","1.0","1438"
"10/05/2017","24","Bruce Moon","1.0","1439"
"10/05/2017","71","Scott Strickland","1.0","1440"
"10/05/2017","2","Joyce Holden","1.0","1441"
"10/05/2017","32","Sharon Mccann","1.0","1442"
"10/05/2017","13","Arthur Hill","1.0","1443"
"10/05/2017","48","Rose Walter","1.0","1444"
"10/05/2017","50","Brian Hinton","1.0","1445"
"10/05/2017","39","Denise Tyler","1.0","1446"
"10/05/2017","12","Thomas Gutierrez","1.0","1447"
"10/05/2017","30","Janice Brady","1.0","1448"
"10/05/2017","22","Theresa Atkinson","1.0","1449"
"10/05/2017","61","Martha Mcgee","1.0","1450"
"10/05/2017","76","Randy Spears","1.0","1451"
"10/05/2017","16","Nicole Hines","1.0","1452"
"10/05/2017","77","Ruth Combs","1.0","1453"
"10/05/2017","58","Martha Jennings","1.0","1454"
"10/05/2017","3","Billy Hampton","1.0","1455"
"10/05/2017","3","Billy Hampton","1.0","1456"
"10/05/2017","13","Arthur Hill","1.0","1457"
"10/05/2017","66","Mark Barry","1.0","1458"
"10/05/2017","81","Nancy Swanson","1.0","1459"
"10/05/2017","92","Heather Rivera","1.0","1460"
"10/05/2017","73","William Wright","1.0","1461"
"10/05/2017","53","Edward Moses","1.0","1462"
"10/05/2017","82","Denise Sparks","1.0","1463"
"10/05/2017","10","Bryan Bennett","1.0","1464"
"10/05/2017","3","Billy Hampton","1.0","1465"
"10/05/2017","89","Andrew Maynard","1.0","1466"
"10/05/2017","91","Alice Avila","1.0","1467"
"10/05/2017","0","Rebecca Bates","1.0","1468"
"10/05/2017","2","Joyce Holden","1.0","1469"
"10/05/2017","58","Martha Jennings","1.0","1470"
"10/05/2017","32","Sharon Mccann","1.0","1471"
"10/05/2017","96","Vincent Cantrell","1.0","1472"
"10/05/2017","32","Sharon Mccann","1.0","1473"
"10/05/2017","78","Catherine Webb","1.0","1474"
"10/05/2017","24","Bruce Moon","1.0","1475"
"10/05/2017","56","Ryan Bernard","1.0","1476"
"10/05/2017","36","Ronald Strickland","1.0","1477"
"10/05/2017","25","Diana Reed","1.0","1478"
"10/05/2017","18","William Rosario","1.0","1479"
"10/05/2017","39","Denise Tyler","1.0","1480"
"10/05/2017","91","Alice Avila","1.0","1481"
"10/05/2017","91","Alice Avila","1.0","1482"
"10/05/2017","9","Rose Brandt","1.0","1483"
"10/05/2017","69","Gerald Hawkins","1.0","1484"
"10/05/2017","3","Billy Hampton","1.0","1485"
"10/05/2017","84","Kathleen Burke","1.0","1486"
"10/05/2017","12","Thomas Gutierrez","1.0","1487"
"10/05/2017","87","Andrea Henderson","1.0","1488"
"10/05/2017","59","Rachel Williamson","1.0","1489"
"10/05/2017","57","Grace Stephenson","1.0","1490"
"10/05/2017","41","Doris Freeman","1.0","1491"
"10/05/2017","84","Kathleen Burke","1.0","1492"
"10/05/2017","88","Kyle Rios","1.0","1493"
"10/05/2017","80","Matthew Leon","1.0","1494"
"10/05/2017","48","Rose Walter","1.0","1495"
"10/05/2017","99","Vincent Galvan","1.0","1496"
"10/05/2017","40","Jeremy Garrett","1.0","1497"
"10/05/2017","15","Noah Gallagher","1.0","1498"
"10/05/2017","19","Alexander Ford","1.0","1499"
"10/05/2017","24","Bruce Moon","1.0","1500"
"10/05/2017","55","John Mcpherson","1.0","1501"
"10/05/2017","42","Marilyn Maxwell","1.0","1502"
"10/05/2017","78","Catherine Webb","1.0","1503"
"10/05/2017","16","Nicole Hines","1.0","1504"
"10/05/2017","92","Heather Rivera","1.0","1505"
"10/05/2017","30","Janice Brady","1.0","1506"
"10/05/2017","35","Brandon Costa","1.0","1507"
"10/06/2017","73","William Wright","1.0","1508"
"10/06/2017","7","Douglas Trujillo","1.0","1509"
"10/06/2017","85","Denise Hayes","1.0","1510"
"10/06/2017","21","Carolyn Mullins","1.0","1511"
"10/06/2017","0","Rebecca Bates","1.0","1512"
"10/06/2017","54","Tiffany Blevins","1.0","1513"
"10/06/2017","76","Randy Spears","1.0","1514"
"10/06/2017","76","Randy Spears","1.0","1515"
"10/06/2017","75","Edward Proctor","1.0","1516"
"10/06/2017","67","Jennifer Harvey","1.0","1517"
"10/06/2017","91","Alice Avila","1.0","1518"
"10/06/2017","10","Bryan Bennett","1.0","1519"
"10/06/2017","39","Denise Tyler","1.0","1520"
"10/06/2017","67","Jennifer Harvey","1.0","1521"
"10/06/2017","47","Steven Mcmillan","1.0","1522"
"10/06/2017","48","Rose Walter","1.0","1523"
"10/06/2017","9","Rose Brandt","1.0","1524"
"10/06/2017","24","Bruce Moon","1.0","1525"
"10/06/2017","66","Mark Barry","1.0","1526"
